Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Comment (optional) delays at departure,Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),Comment (optional) delays on arrival,"% trains late due to external causes (weather, obstacles, suspicious packages, malevolence, social movements, etc.)","% trains late due to railway infrastructure (maintenance, works)","% trains late due to traffic management (rail line traffic, network interactions)",% trains late due to rolling stock,% trains late due to station management and reuse of material,"% trains late due to passenger traffic (affluence, PSH management, connections)",Number of late trains > 15min,Average train delay > 15min,Number of late trains > 30min,Number of late trains > 60min,Period,Delay due to external causes,Delay due to railway infrastructure,Delay due to traffic management,Delay due to rolling stock,Delay due to station management and reuse of material,Delay due to travellers taken into account
2016,5,LA ROCHELLE VILLE,PARIS MONTPARNASSE,197.2711864,59,0,1,17,0.389830508,,1,176,3.661016949,"Cette liaison a été touchée par:
Le 03 : une fuite de matières dangereuses sur un train fret d'une autre entreprise ferroviaire à Poitiers  (38 TGV pour 2941min perdues);
Le 20 : la panne d'un TGV sur la Ligne à Grande Vitesse au Nord de Tours (25 TGV pour 625min perdues);
Le 23:  la panne d'un train de marchandises à Port de Piles (32 TGV pour 858min perdues);
Le 24 : un accident de personne près de Poitiers (24 TGV pour 1845min perdues)
Le 27 : un dérangement informatique près de Tours (47 TGV pour 4787min perdues) et la présence d'une personne dans les voies à Massy en région parisienne (27 TGV pour 455min perdues)
Le 29 : un dérangement des installations én région parisienne (35 TGV pour 1508min perdues).",0,0,1,0,0,0,1,176,1,1,2016-05,0,0,100,0,0,0
2016,5,LAVAL,PARIS MONTPARNASSE,106.6340426,235,0,20,29.5,2.846808511,,21,36.57142857,2.931914894,,0.315789474,0.421052632,0.052631579,0.105263158,0.105263158,0,16,43.875,11,3,2016-05,31.57894737,42.10526316,5.263157895,10.52631579,10.52631579,0
2016,5,PARIS MONTPARNASSE,TOULOUSE MATABIAU,333.1568627,102,0,9,27.11111111,2.480392157,,22,58.45454545,15.25490196,"Cette liaison a été ralentie par d'importantes zones de travaux entre Poitiers & Angoulême .
Par ailleurs, elle a été touchée par:
Le 03 : une fuite de matières dangereuses sur un train fret d'une autre entreprise ferroviaire à Poitiers  (38 TGV pour 2941min perdues);
Le 20 : la panne d'un TGV sur la Ligne à Grande Vitesse au Nord de Tours ( 25 TGV pour 625min perdues);
Le 22: La chute du auvent d'un riverain sur la caténaire vers Castelsarrasin le 22/05 (10 TGV pour 299min perdues)
Le 23:  la panne d'un train de marchandises à Port de Piles (32 TGV pour 858min perdues);
Le 24 : un accident de personne près de Poitiers (24 TGV pour 1845min perdues)
Le 27 : un dérangement informatique près de Tours (47 TGV pour 4787min perdues) et la présence d'une personne dans les voies à Massy en région parisienne (27 TGV pour 455min perdues)
Le 29 : un dérangement des installations én région parisienne (35 TGV pour 1508min perdues).",0.272727273,0.409090909,0.090909091,0.090909091,0.045454545,0.090909091,22,58.4545455,16,8,2016-05,27.27272727,40.90909091,9.090909091,9.090909091,4.545454545,9.090909091
2016,5,PARIS NORD,LILLE,68.93548387,589,1,22,13.77272727,0.791171477,,34,14.61764706,-0.584040747,,0.147058824,0.029411765,0.088235294,0.323529412,0.264705882,0.147058824,13,23.7692308,3,0,2016-05,14.70588235,2.941176471,8.823529412,32.35294118,26.47058824,14.70588235
2016,6,PARIS LYON,GRENOBLE,183.325641,195,49,16,22.8125,2.215384615,,17,65.88235294,6.984615385,difficultés de gestion des affluences voyageurs suite mouvement social,0.411764706,0.294117647,0.117647059,0.176470588,0,0,17,65.8823529,10,4,2016-06,41.17647059,29.41176471,11.76470588,17.64705882,0,0
2016,6,NICE VILLE,PARIS LYON,341.1716867,166,49,20,20.7,3.180722892,,29,59.24137931,10.45783133,difficultés de gestion des affluences voyageurs suite mouvement social,0.310344828,0.379310345,0.068965517,0.068965517,0.172413793,0,29,59.2413793,17,13,2016-06,31.03448276,37.93103448,6.896551724,6.896551724,17.24137931,0
2016,6,PARIS LYON,PERPIGNAN,310.3464052,153,24,25,33.6,5.751633987,,42,54.21428571,15.33333333,présence de personne dans les voies (manifestants),0.357142857,0.452380952,0.071428571,0.071428571,0.023809524,0.023809524,42,54.2142857,27,11,2016-06,35.71428571,45.23809524,7.142857143,7.142857143,2.380952381,2.380952381
2016,6,ANGERS SAINT LAUD,PARIS MONTPARNASSE,109.3025,400,59,30,14.5,1.7775,,33,22.45454545,2.1525,,0.303030303,0.545454545,0.03030303,0.090909091,0.03030303,0,21,28.1428571,7,1,2016-06,30.3030303,54.54545455,3.03030303,9.090909091,3.03030303,0
2016,6,PARIS MONTPARNASSE,RENNES,133.93361,482,57,50,20.6,2.34439834,,94,37.95744681,9.475103734,,0.388888889,0.466666667,0.022222222,0.022222222,0.088888889,0.011111111,60,52.3333333,35,17,2016-06,38.88888889,46.66666667,2.222222222,2.222222222,8.888888889,1.111111111
2016,6,TOURS,PARIS MONTPARNASSE,81.54473684,190,0,5,22.2,0.721052632,,28,16.53571429,2.826315789,,0.214285714,0.5,0.035714286,0,0.035714286,0.214285714,7,40.5714286,4,1,2016-06,21.42857143,50,3.571428571,0,3.571428571,21.42857143
2016,6,LYON PART DIEU,RENNES,263.0285714,70,6,32,26.125,12.98571429,,20,57.8,20.67142857,"Le conflit social national du 1er au 16 juin
Le 6 : Une chaise mise dans la voie à Massy (25 TGV ; 701mn)
Le 9 : Une avarie caténaire sur la ligne grande vitesse à St Leger (64 TGV ; 2429mn)
Le 20 : Une absence de tension sur la ligne grande vitesse (38 TGV ; 552mn)
Le 23 : Un dérangement d’aiguillage en gare de Paris Montparnasse (54 TGV ; 1907mn)
le 24 : un défaut d'alimentation élétrique du aux orages sur la ligne grande vitesse Sud-Est (193 TGV ; 10733mn)",0.3,0.45,0.05,0,0.15,0.05,20,57.8,9,6,2016-06,30,45,5,0,15,5
2016,6,LAUSANNE,PARIS LYON,180.6415929,113,0,7,12.28571429,1.548672566,,10,51.3,4.194690265,,0.2,0.4,0.4,0,0,0,9,55.4444444,3,1,2016-06,20,40,40,0,0,0
2017,10,BELLEGARDE (AIN),PARIS LYON,162.2887029,240,1,33,10.19545455,1.058926081,,32,27.99583333,3.894211994,,0.258064516,0.258064516,0.290322581,0.064516129,0.032258065,0.096774194,15,3.894211994,10,4,2017-10,25.80645161,25.80645161,29.03225806,6.451612903,3.225806452,9.677419355
2017,10,PARIS MONTPARNASSE,ANGOULEME,125.8630137,292,0,22,12.46666667,-0.949714612,,53,17.79025157,5.974885845,,0.078431373,0.254901961,0.294117647,0.294117647,0.039215686,0.039215686,25,5.974885845,4,1,2017-10,7.843137255,25.49019608,29.41176471,29.41176471,3.921568627,3.921568627
2017,10,LA ROCHELLE VILLE,PARIS MONTPARNASSE,170.0196078,204,0,3,16,0.127042484,,22,19.61515152,4.335702614,,0.15,0.25,0.4,0.15,0.05,0,11,4.335702614,3,0,2017-10,15,25,40,15,5,0
2017,10,PARIS MONTPARNASSE,LAVAL,83.07916667,240,0,9,9.792592593,-1.534791667,,43,9.914341085,2.130486111,,0.1,0.2,0.3,0.3,0.05,0.05,4,2.12164592,1,0,2017-10,10,20,30,30,5,5
2017,10,PARIS MONTPARNASSE,ST PIERRE DES CORPS,60.75,416,0,32,16.1453125,-0.749399038,,87,12.06628352,2.621033654,"Ce mois-ci, l'OD a été touchér par:
le 3 : Un accident de personne à St Cyr (27 TGV ; 290')
le 6 : Un dérangement d'installation à Montrouge (19 TGV ; 297')
le 13 : Un dérangement de signalisation en gare Montparnasse (67 TGV ; 963')
Le 13 : Un dérangement d'installation sur la ligne grande vitesse à Sablé (53 TGV ; 296')
le 17 : Un obstacle dans les voies sur la ligne grande vitesse à St Léger (19 TGV ; 218')
Le 19 : Un obstacle dans les voies en sortie de la gare Montparnasse (15 TGV ; 232')
le 25: Un problème d'alimentation électrique sur la ligne grande vitesse à Dangeau (46 TGV ; 489')",0.0625,0.229166667,0.270833333,0.354166667,0.041666667,0.041666667,16,2.621033654,4,2,2017-10,6.25,22.91666667,27.08333333,35.41666667,4.166666667,4.166666667
2017,10,TOULOUSE MATABIAU,PARIS MONTPARNASSE,259.08,175,0,15,13.50222222,0.593047619,,25,31.084,5.558857143,,0.47826087,0.173913043,0.043478261,0.304347826,0,0,25,5.558857143,10,1,2017-10,47.82608696,17.39130435,4.347826087,30.43478261,0,0
2016,3,STRASBOURG,PARIS EST,141.6062232,466,7,63,11.57142857,2.002145923,,32,49.0625,3.97639485,Accident de personne sur LGV (entrée),0.266666667,0.4,0.233333333,0.033333333,0.033333333,0.033333333,19,73.5789474,9,7,2016-03,26.66666667,40,23.33333333,3.333333333,3.333333333,3.333333333
2016,3,DIJON VILLE,PARIS LYON,97.35746606,442,10,63,15.66666667,3.147058824,,26,27.42307692,0.377828054,,0.304347826,0,0.434782609,0.173913043,0.086956522,0,19,32.6842105,8,0,2016-03,30.43478261,0,43.47826087,17.39130435,8.695652174,0
2016,3,PARIS MONTPARNASSE,ANGERS SAINT LAUD,96.86395349,430,11,27,20.2962963,1.376744186,,47,37.38297872,6.293023256,,0.435897436,0.333333333,0,0.076923077,0.153846154,0,32,49.28125,16,8,2016-03,43.58974359,33.33333333,0,7.692307692,15.38461538,0
2016,3,ANGOULEME,PARIS MONTPARNASSE,155.2360704,341,16,68,16.38235294,4.419354839,,37,37.56756757,3.909090909,,0.181818182,0.363636364,0.181818182,0.090909091,0.151515152,0.03030303,31,42.2903226,16,6,2016-03,18.18181818,36.36363636,18.18181818,9.090909091,15.15151515,3.03030303
2016,3,LA ROCHELLE VILLE,PARIS MONTPARNASSE,197.440367,218,7,8,17.625,0.701834862,,18,38,3.133027523,,0.142857143,0.357142857,0.285714286,0.071428571,0.142857143,0,18,38,10,3,2016-03,14.28571429,35.71428571,28.57142857,7.142857143,14.28571429,0
2016,3,QUIMPER,PARIS MONTPARNASSE,277.9372093,215,7,2,10.5,0.106976744,,13,38.53846154,3.013953488,,0.5,0.166666667,0.166666667,0,0.166666667,0,13,38.5384615,5,2,2016-03,50,16.66666667,16.66666667,0,16.66666667,0
2016,3,PARIS MONTPARNASSE,ST PIERRE DES CORPS,62.61085973,442,20,20,24.35,1.214932127,,35,24.68571429,1.343891403,,0.12,0.52,0,0.12,0.2,0.04,17,42.4705882,9,4,2016-03,12,52,0,12,20,4
2016,3,RENNES,LYON PART DIEU,260,98,3,9,10.11111111,1.37755102,,14,40.71428571,5.06122449,"Ce mois-ci, la ligne a été retardée par:

01-03  : Défaillance matérielle à Montrouge (99 TGV ; 4563 minutes)
22-03  : Choc anormal à Montrouge (42 TGV ; 1007 minutes)
17-03  : Raté de fermeture PN à Massy Palaiseau (29 TGV ; 280 minutes)
11-03  : Dérangement d’installation à St Léger (11 TGV ; 209 minutes)
29-03  : Choc avec un animal entre Massy et Marcoussis (8 TGV ; 140 minutes)
11-03  : Dérangement installation à Marcoussis (23 TGV ; 129 minutes)
18-03  : Défaillance matérielle à Montrouge (12 TGV ; 107 minutes)
18-03  : Alerte à la bombe à Paris Montparnasse (10 TGV ; 335 minutes) 
04-03  : Soin matériel à Montrouge (8 TGV ; 191 minutes)
18-03  : Raté d’ouverture d’un passage à niveau à sillé-Le-guillaume (13 TGV ; 201 minutes)
17-03  : Manifestations à Rennes (8 TGV ; 279 minutes)
04-03  : Défaillance matérielle à Rennes (10 TGV ; 141 minutes)
22-03  : Manifestations à Pontchaillou (8 TGV ; 319 minutes)
29-03  : Découverte d’un obus à Laval (20 TGV ; 627 minutes)
10-03 : Incident caténaire à Dollon (52 TGV ; 1006 minutes)",0.230769231,0.384615385,0.076923077,0.230769231,0,0.076923077,14,40.7142857,8,2,2016-03,23.07692308,38.46153846,7.692307692,23.07692308,0,7.692307692
2016,3,ZURICH,PARIS LYON,141.5,147,0,16,16.5625,2.476190476,,13,23.53846154,1.081632653,,0.25,0.166666667,0.5,0.083333333,0,0,9,28.2222222,3,0,2016-03,25,16.66666667,50,8.333333333,0,0
2016,8,PARIS MONTPARNASSE,LE MANS,56.89764706,425,0,19,18.10526316,1.025882353,,51,19.2745098,2.244705882,,0.157894737,0.342105263,0,0.184210526,0.210526316,0.105263158,20,36,5,2,2016-08,15.78947368,34.21052632,0,18.42105263,21.05263158,10.52631579
2016,8,DUNKERQUE,PARIS NORD,120.7117904,230,1,5,20.8,0.524017467,,17,28.70588235,3.065502183,,0.3125,0.0625,0.375,0.1875,0.0625,0,11,37.0909091,5,3,2016-08,31.25,6.25,37.5,18.75,6.25,0
2016,7,PARIS EST,STRASBOURG,117.987041,465,2,22,11.40909091,0.920086393,,31,27.25806452,2.213822894,,0.3,0.2,0.066666667,0.233333333,0.2,0,20,35.05,7,2,2016-07,30,20,6.666666667,23.33333333,20,0
2016,7,PARIS MONTPARNASSE,LAVAL,99.71666667,240,0,11,13.27272727,0.85,,24,25.79166667,2.9625,,0.391304348,0.260869565,0,0.260869565,0.086956522,0,11,29.5454545,3,1,2016-07,39.13043478,26.08695652,0,26.08695652,8.695652174,0
2016,7,DOUAI,PARIS NORD,76.94674556,175,6,7,15.85714286,0.810650888,,25,25.48,4.73964497,,0.136363636,0.318181818,0.227272727,0.090909091,0.181818182,0.045454545,11,46.5454545,6,1,2016-07,13.63636364,31.81818182,22.72727273,9.090909091,18.18181818,4.545454545
2016,7,DUNKERQUE,PARIS NORD,121.2741935,250,2,5,25.4,0.544354839,,28,33.71428571,4.943548387,,0.230769231,0.384615385,0.230769231,0.076923077,0.038461538,0.038461538,20,42.2,11,1,2016-07,23.07692308,38.46153846,23.07692308,7.692307692,3.846153846,3.846153846
2016,7,LYON PART DIEU,RENNES,262.3390805,87,0,42,17.07142857,9.413793103,,24,40.08333333,14.11494253,"Ce mois-ci, cette ligne a été touchée par:
- 03 : Incident matériel sur la ligne à grande vitesse (27 TGV ; 695 minutes)
- 13 : Alarme incendie sur un TGV sur la ligne à grande vitesse (29 TGV ; 697 minutes)
- 17 : Incident caténaire sur la ligne à grande vitesse (30 TGV ; 300 minutes)
- 17 : Mesures fortes chaleurs entre Connerré et Le Mans (37 TGV ; 339 minutes)
- 18 : Défaillance matérielle sur la ligne à grande vitesse (39 TGV ; 1067 minutes perdues)
- 21 : Panne d’un train à Lyon St Exupéry (30 TGV ; 796 minutes)
- 29 : Rail cassé à Lyon Guillotière (49 TGV ; 913 minutes)",0.125,0.291666667,0.083333333,0.208333333,0.208333333,0.083333333,23,40.8695652,13,3,2016-07,12.5,29.16666667,8.333333333,20.83333333,20.83333333,8.333333333
2016,4,STRASBOURG,PARIS EST,143.24,450,5,59,20.83050847,3.484444444,,38,39.73684211,4.284444444,Affaissement de caténaire à Vendenheim le 21/4,0.166666667,0.333333333,0.361111111,0.055555556,0.027777778,0.055555556,28,49.25,16,9,2016-04,16.66666667,33.33333333,36.11111111,5.555555556,2.777777778,5.555555556
2016,4,PARIS LYON,ANNECY,222.4363057,157,4,3,13.33333333,0.388535032,,2,42,2.50955414,"En avril, des heurts de chevreuil ont généré deux retards importants sur cette relation",0.5,0.5,0,0,0,0,2,42,1,1,2016-04,50,50,0,0,0,0
2016,4,LILLE,MARSEILLE ST CHARLES,303.9875,200,2,19,12.42105263,1.835,,29,31.10344828,5.83,,0.379310345,0.137931034,0.206896552,0.103448276,0.068965517,0.103448276,29,31.1034483,9,3,2016-04,37.93103448,13.79310345,20.68965517,10.34482759,6.896551724,10.34482759
2016,4,NANTES,STRASBOURG,330.5188679,53,0,1,8,0.603773585,,7,42.14285714,6.509433962,Affaissement de caténaire à Vendenheim le 21/4 - Avarie matériel le 29/4,0.428571429,0.142857143,0.285714286,0.142857143,0,0,7,42.1428571,3,1,2016-04,42.85714286,14.28571429,28.57142857,14.28571429,0,0
2016,10,MARSEILLE ST CHARLES,PARIS LYON,198.8905908,458,1,57,12.73684211,1.881838074,,37,48.64864865,3.284463895,Heurt d'un rapace entre Vianges et Sully par le TGV 6218,0.470588235,0.088235294,0.147058824,0.176470588,0.088235294,0.029411765,37,48.6486486,19,11,2016-10,47.05882353,8.823529412,14.70588235,17.64705882,8.823529412,2.941176471
2017,11,ST MALO,PARIS MONTPARNASSE,157,90,0,2,21.49166667,0.646296296,,18,26.1462963,6.946481481,,0.375,0.0625,0.25,0.3125,0,0,10,6.946481481,5,1,2017-11,37.5,6.25,25,31.25,0,0
2017,11,PARIS NORD,DOUAI,66.4863388,184,1,12,21.06944444,1.502641166,,37,15.61666667,3.623315118,"Pour le domaine des travaux, le secteur Nord est fortement concerné avec les chantiers de remplacement d’appareils de voie à  Corbehem, suite des travaux de remplacement AD après Biache.
En effet la LTV (limitation temporaire de vitesse) liée à ces chantiers a perturbé fortement le plan de transport, le retard important constaté pour les trains concernés sur ces tronçons n’a pas été correctement évalué.
Retards importants sur AR/  VS-DO-PNO-
Pour le domaine Externe on reprendra une nouvelle fois les nombreux colis suspects de PNO, des alertes Radio dans le secteur Nord, voire des heurts d'animaux.",0.269230769,0.307692308,0.153846154,0.230769231,0,0.038461538,13,3.623315118,6,0,2017-11,26.92307692,30.76923077,15.38461538,23.07692308,0,3.846153846
2017,7,METZ,PARIS EST,88.95035461,285,3,61,19.18032787,4.783687943,,61,27.31147541,5.343971631,,0.170212766,0.404255319,0.255319149,0.106382979,0.042553191,0.021276596,31,45.0672043,16,4,2017-07,17.0212766,40.42553191,25.53191489,10.63829787,4.255319149,2.127659574
2017,7,PARIS LYON,BELLEGARDE (AIN),164.7696629,178,0,19,21.68421053,2.47752809,,33,36.06060606,8.45505618,,0.3,0.1,0.2,0.4,0,0,22,48.2310606,16,3,2017-07,30,10,20,40,0,0
2017,7,LE MANS,PARIS MONTPARNASSE,56.24637681,416,2,86,17.37209302,4.792270531,,116,23.79310345,7.292270531,"Ce mois-ci, l'OD a été touchée par: _x000D_
Le 7 : Défaillance matérielle à la sortie de la gare de Paris Montparnasse (87 TGV ; 2202’)_x000D_
Le 11 : Divergence entre les équipements au sol et les TGV en circulation sur la grande ceinture parisienne (36 TGV ; 1034’)_x000D_
Le 13 : Dérangement d’aiguille sur le tronc commun des lignes grandes vitesse à St Arnoult (19 TGV ; 289’)_x000D_
Le 13 : Défaut d’alimentation électrique à la sortie de la gare de Paris Montparnasse (30 TGV ; 422’)_x000D_
Le 17 : Rupture caténaire en gare de Paris Montparnasse (75 TGV ; 4801’)_x000D_
Le 19 : Personnes dans les voies à la sortie de la gare de Paris Montparnasse (24 TGV ; 363’)_x000D_
Le 23 : Présence d’objets pris dans la caténaire à la sortie du Mans (16 TGV ; 372’)_x000D_
Du 29 au 31 : Dérangement du poste de Vanves (450 TGV ; 27110’)",0.104477612,0.358208955,0.23880597,0.164179104,0.044776119,0.089552239,47,46.3897163,24,10,2017-07,10.44776119,35.82089552,23.88059701,16.41791045,4.47761194,8.955223881
2016,11,AIX EN PROVENCE TGV,PARIS LYON,186.0653753,414,1,52,23.21153846,3.973365617,,48,41.75,6.762711864,"Nombreux heurts, LTV à Vaux-en-Pré,  une demande de secours 
à Vergigny",0.382978723,0.319148936,0.063829787,0.127659574,0.085106383,0.021276596,48,41.75,23,8,2016-11,38.29787234,31.91489362,6.382978723,12.76595745,8.510638298,2.127659574
2016,11,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.359375,192,0,9,14.88888889,1.244791667,,13,22.15384615,2.385416667,,0.230769231,0.461538462,0.153846154,0.153846154,0,0,10,24.6,2,0,2016-11,23.07692308,46.15384615,15.38461538,15.38461538,0,0
2016,11,PARIS LYON,TOULON,233.3211382,246,0,17,19.94117647,1.516260163,,24,43.45833333,5.68699187,"Nombreux heurts, LTV à Vaux-en-Pré, 3 défaillances matériel, détresse d'une bourreuse à Yerres",0.25,0.166666667,0,0.291666667,0.208333333,0.083333333,24,43.4583333,11,4,2016-11,25,16.66666667,0,29.16666667,20.83333333,8.333333333
2016,11,TOULON,PARIS LYON,237.312963,271,1,88,28.06818182,9.740740741,,57,58.68421053,14.18888889,"Nombreux heurts, LTV à Vaux-en-Pré,  une demande de secours 
à Vergigny",0.410714286,0.214285714,0.125,0.178571429,0.071428571,0,57,58.6842105,35,16,2016-11,41.07142857,21.42857143,12.5,17.85714286,7.142857143,0
2016,11,VALENCE ALIXAN TGV,PARIS LYON,133.3221344,253,0,55,20.10909091,5.027667984,,54,28.48148148,6.71541502,"Nombreux heurts, LTV à Vaux-en-Pré, une demande de secours à Vergigny, détresse d'une bourreuse à yerres",0.358490566,0.358490566,0.094339623,0.150943396,0.018867925,0.018867925,44,32.0909091,15,3,2016-11,35.8490566,35.8490566,9.433962264,15.09433962,1.886792453,1.886792453
2016,11,PARIS MONTPARNASSE,TOULOUSE MATABIAU,333.7260274,146,0,21,23.19047619,3.595890411,,30,39.76666667,10.81506849,"Cette OD a été touchée par diffférents incidents:
Le 4 : découverte d’un corps à la sortie de la gare de Paris Montparnasse (59 TGV ; 2379’)
Le 4 : dérangement de signalisation en gare de Paris Montparnasse (35 TGV ; 894’)
Le 5 : colis suspect à bord d’un TGV à Angoulême (16 TGV ; 707’)
Le 10 : restitution tardive de travaux à la sortie de Paris (34 TGV ; 386’)
Le 15 : heurt d’un animal à Villeperdue (21 TGV ; 463’)
Le 17 : suspicion de fuite de matières dangereuses sur un train FRET vers Poitiers (29 TGV ; 2241’)
Le 18 : câbles de signalisation coupés lors de travaux à Angoulême (27 TGV ; 924’)
Le 21 : heurt d’un animal à Villeperdue (20 TGV ; 604’)
Le 22 : arrêt d’un TGV au niveau de Massy nécessitant un retour en arrière (54 TGV ; 1556’)
Le 28 : incident matériel à la sortie de la gare de Paris (19 TGV ; 370’)",0.166666667,0.5,0.1,0.066666667,0.166666667,0,30,39.7666667,11,6,2016-11,16.66666667,50,10,6.666666667,16.66666667,0
2016,11,LILLE,PARIS NORD,63.28125,576,0,32,19.1875,1.463541667,,52,16.78846154,1.685763889,,0.183673469,0.265306122,0.142857143,0.12244898,0.224489796,0.06122449,14,38.7857143,8,1,2016-11,18.36734694,26.53061224,14.28571429,12.24489796,22.44897959,6.12244898
2016,11,LYON PART DIEU,MONTPELLIER,112.8835404,324,2,88,18.93181818,6.093167702,,99,31.73737374,10.76708075,"Nombreux heurts, incident caténaire à Baillargues, bâche flottante d'un train FRET à Baillargues",0.244897959,0.357142857,0.234693878,0.06122449,0.030612245,0.071428571,66,41.1818182,28,12,2016-11,24.48979592,35.71428571,23.46938776,6.12244898,3.06122449,7.142857143
2017,6,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.35025381,198,1,17,27.47058824,2.258883249,,26,24.96153846,3.817258883,,0.777777778,0,0,0.222222222,0,0,14,38.5130952,8,1,2017-06,77.77777778,0,0,22.22222222,0,0
2017,6,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.0526316,114,0,11,19,1.842105263,,16,35.375,7.192982456,tir sur un isolateur à Tonnerre / dérangement de zone à Mâcon suite aux orages / alerte radio intempestive à Solers / choc en toiture des TGV 6626 et 664 en sortie du tunnel de Mercières / multiples dérangements / tension parc matériel,0.333333333,0,0,0,0,0.666666667,12,43.0486111,5,3,2017-06,33.33333333,0,0,0,0,66.66666667
2017,6,ANGOULEME,PARIS MONTPARNASSE,155.5494186,350,6,145,15.9862069,8.020348837,,86,34.52325581,10.14244186,"Ce mois-ci, l'OD a été touchée par:
Du 1er au  31 : Travaux de Mouthiers (1088 TGV ; 6789’)
Entre le 6 et le 16 : Dérangement d’aiguillages en raison des chaleurs à Paris Montparnasse (79 TGV ; 1502’)
Le 10 : accident de personne en gare de Poitiers (13 TGV ; 236’)
Le 12 : Accident de personne sur la ligne grande vitesse à St Léger (103 TGV ; 5531’)
Le 19 : Difficultés pour le centre de maintenance de fournir des rames compte tenu des retards (32 TGV ; 1006’)
Le 20 : Dérangement des installations sur la ligne grande vitesse à St Léger (24 TGV ; 280’)
Le 21 : Avarie caténaire en sortie de la gare de Paris Montparnasse (63 TGV ; 2001’)
Le 26 : Dérangement de signalisation à Monts (49 TGV ; 335’)
Le 27 : arrachement caténaire à Libourne (44 TGV ; 4345’)",0.325,0.05,0.325,0.05,0,0.25,58,45.4988506,33,11,2017-06,32.5,5,32.5,5,0,25
